id,label,type,group,scene_name,size
event/73f2a2c3,"These precautions well understood by both of us, I went home.",Event,ACTION_TENSION,Planning escape and travel with Herbert Pocket,1
event/6bb0eae8,"On opening the outer door of our chambers with my key, I found a letter in the box, directed to me.",Event,ARRIVAL,Journey to the old marshes,1
event/b4d4e6d3,"If you are not afraid to come to the old marshes to-night or to-morrow night at nine, and to come to the little sluice-house by the limekiln, you had better come.",Event,ANTICIPATION,Journey to the old marshes,1
event/98804265,Received a letter with instructions to come to the old marshes for information about Uncle Provis.,Event,ARRIVAL,Journey to the old marshes,1
event/c634c043,Philip Pirrip decided to go to the old marshes after receiving the letter.,Event,CONTEMPLATION,Journey to the old marshes,1
event/9656343a,Philip Pirrip read the letter twice to understand its instructions.,Event,CONTEMPLATION,Journey to the old marshes,1
event/4f4a0c6a,"I decided to hurry down and back, to ascertain for myself how Miss Havisham was faring.",Event,ACTION_TENSION,Journey to the old marshes,1
event/9dbf4910,I left a note in pencil for Herbert.,Event,PHYSICAL_ACTION,Journey to the old marshes,1
event/64c31d35,"I had barely time to get my great-coat, lock up the chambers, and make for the coach-office by the short by-ways.",Event,PHYSICAL_MOVEMENT,Journey to the old marshes,1
event/2800086f,I caught the coach just as it came out of the yard.,Event,ARRIVAL,Journey to the old marshes,1
event/4663c374,"I was the only inside passenger, jolting away knee-deep in straw, when I came to myself.",Event,CONTEMPLATION,Journey to the old marshes,1
event/a2409511,"I was the only inside passenger, jolting away knee-deep in straw, when I came to myself.",Event,CONTEMPLATION,Journey to the old marshes,1
event/7b8d2966,"I began to wonder at myself for being in the coach, and to doubt whether I had sufficient reason for being there.",Event,CONTEMPLATION,Journey to the old marshes,1
event/6aee3fb1,"I reasoned as I had reasoned already without knowing it,—if that be reasoning,—in case any harm should befall Provis through my not going, how could I ever forgive myself!",Event,CONTEMPLATION,Journey to the old marshes,1
event/1d03328b,"It was dark before we got down, and the journey seemed long and dreary to me, who could see little of it inside, and who could not go outside in my disabled state.",Event,CONTEMPLATION,Journey to the old marshes,1
event/99c57fb6,"Avoiding the Blue Boar, I put up at an inn of minor reputation down the town, and ordered some dinner.",Event,PHYSICAL_MOVEMENT,Journey to the old marshes,1
event/56e79baa,"I reasoned as I had reasoned already without knowing it,—if that be reasoning,—in case any harm should befall him through my not going, how could I ever forgive myself!",Event,CONTEMPLATION,Journey to the old marshes,1
event/7973d127,"It was dark before we got down, and the journey seemed long and dreary to me, who could see little of it inside, and who could not go outside in my disabled state.",Event,PHYSICAL_MOVEMENT,Journey to the old marshes,1
event/1a4f539a,"Avoiding the Blue Boar, I put up at an inn of minor reputation down the town, and ordered some dinner.",Event,ARRIVAL,Journey to the old marshes,1
event/32a74933,"I went to Satis House and inquired for Miss Havisham; she was still very ill, though considered something better.",Event,ARRIVAL,Conversation with the landlord about Mr. Pumblechook,1
event/8cdacd3b,"As I was not able to cut my dinner, the old landlord with a shining bald head did it for me.",Event,COMPANIONSHIP_FORMED,Conversation with the landlord about Mr. Pumblechook,1
event/5c12d0ac,"The old landlord entertained me with my own story,—of course with the popular feature that Pumblechook was my earliest benefactor and the founder of my fortunes.",Event,CONNECTION_DEEPENED,Conversation with the landlord about Mr. Pumblechook,1
event/a6fb7be6,“Do you know the young man?” said I.,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/33f464cf,“Know him!” repeated the landlord. “Ever since he was—no height at all.”,Event,ACKNOWLEDGMENT,Conversation with the landlord about Mr. Pumblechook,1
event/234f161d,“Does he ever come back to this neighbourhood?”,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/379da123,"“Ay, he comes back,” said the landlord, “to his great friends, now and again, and gives the cold shoulder to the man that made him.”",Event,ACKNOWLEDGMENT,Conversation with the landlord about Mr. Pumblechook,1
event/4bbb4838,“What man is that?”,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/cad58661,"“Him that I speak of,” said the landlord. “Mr. Pumblechook.”",Event,ACKNOWLEDGMENT,Conversation with the landlord about Mr. Pumblechook,1
event/45151220,“Is he ungrateful to no one else?”,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/40cdd243,"“No doubt he would be, if he could,” returned the landlord, “but he can’t.",Event,ACKNOWLEDGMENT,Conversation with the landlord about Mr. Pumblechook,1
event/4dc46eae,The landlord and the narrator discuss Mr. Pumblechook's ungratefulness.,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/1804916e,The narrator reflects on Joe's long-suffering and loving nature.,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/f65ceb1f,The landlord comments on the narrator's appetite being affected by an accident.,Event,ACKNOWLEDGMENT,Conversation with the landlord about Mr. Pumblechook,1
event/85827ae2,The narrator turns from the table to brood over the fire.,Event,PHYSICAL_MOVEMENT,Conversation with the landlord about Mr. Pumblechook,1
event/e0ca3de7,The narrator muses over the fire for an hour or more.,Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/1eda6e72,"The clock strikes, arousing the narrator.",Event,ACKNOWLEDGMENT,Conversation with the landlord about Mr. Pumblechook,1
event/7133ebc0,"The narrator gets up, has his coat fastened, and goes out.",Event,PHYSICAL_MOVEMENT,Conversation with the landlord about Mr. Pumblechook,1
event/306bbaff,The narrator searches for a letter in his pockets but cannot find it.,Event,ACTION_TENSION,Conversation with the landlord about Mr. Pumblechook,1
event/c84505e6,The striking of the clock aroused me,Event,CHARACTER_EMOTION_SPIKE,Conversation with the landlord about Mr. Pumblechook,1
event/efaac4d6,"I got up and had my coat fastened round my neck, and went out",Event,PHYSICAL_MOVEMENT,Conversation with the landlord about Mr. Pumblechook,1
event/ea85e20b,"I had previously sought in my pockets for the letter, that I might refer to it again; but I could not find it, and was uneasy to think that it must have been dropped in the straw of the coach",Event,CONTEMPLATION,Conversation with the landlord about Mr. Pumblechook,1
event/26ffe444,"I knew very well, however, that the appointed place was the little sluice-house by the limekiln on the marshes, and the hour nine",Event,ANTICIPATION,Conversation with the landlord about Mr. Pumblechook,1
event/af6631c9,"Towards the marshes I now went straight, having no time to spare",Event,PHYSICAL_MOVEMENT,Conversation with the landlord about Mr. Pumblechook,1
event/fec904a6,The narrator left the enclosed lands and passed out upon the marshes.,Event,PHYSICAL_MOVEMENT,Narrator leaving enclosed lands and walking in the countryside,1
event/e43fe801,"The narrator hesitated, half inclined to go back.",Event,CONTEMPLATION,Narrator leaving enclosed lands and walking in the countryside,1
event/78e115e3,The narrator went on against his inclination.,Event,AUTONOMY_ASSERTION,Narrator leaving enclosed lands and walking in the countryside,1
event/cb60ce56,The narrator walked with his back turned towards the distant Hulks.,Event,PHYSICAL_MOVEMENT,Narrator leaving enclosed lands and walking in the countryside,1
event/1325779a,The narrator shut some gates after him.,Event,PHYSICAL_MOVEMENT,Narrator leaving enclosed lands and walking in the countryside,1
event/306408a5,The narrator stood still while the cattle arose and blundered down among the grass and reeds.,Event,PHYSICAL_MOVEMENT,Narrator leaving enclosed lands and walking in the countryside,1
event/17318024,I walked on with my back turned towards the distant Hulks.,Event,PHYSICAL_MOVEMENT,Narrator leaving enclosed lands and walking in the countryside,1
event/82a9d897,I shut some gates after me.,Event,ACTION_TENSION,Narrator leaving enclosed lands and walking in the countryside,1
event/e98b0099,I stood still while the cattle arose and blundered down among the grass and reeds.,Event,CONTEMPLATION,Narrator leaving enclosed lands and walking in the countryside,1
event/66148f66,I drew near to the kiln.,Event,ARRIVAL,Narrator encountering a mysterious location and a light source,1
event/d205477b,I saw a light in the old sluice-house and quickened my pace.,Event,ANTICIPATION,Narrator encountering a mysterious location and a light source,1
event/dcd32fd3,I knocked at the door with my hand.,Event,ACTION_TENSION,Narrator encountering a mysterious location and a light source,1
event/2e760f18,"I quickened my pace, and knocked at the door with my hand.",Event,PHYSICAL_MOVEMENT,Narrator encountering a mysterious location and a light source,1
event/d0b77bec,"I looked about me, noticing how the sluice was abandoned and broken.",Event,CONTEMPLATION,Narrator encountering a mysterious location and a light source,1
event/1f3a4042,I knocked again.,Event,PHYSICAL_MOVEMENT,Narrator encountering a mysterious location and a light source,1
event/7bd37baa,I tried the latch.,Event,PHYSICAL_MOVEMENT,Narrator encountering a mysterious location and a light source,1
event/db9a14c6,"I called, 'Is there any one here?'",Event,ANTICIPATION,Narrator encountering a mysterious location and a light source,1
event/d7e05288,"I looked at my watch, and, finding that it was past nine, called again, 'Is there any one here?'",Event,ANTICIPATION,Narrator encountering a mysterious location and a light source,1
event/c1a226c1,"I went out at the door, irresolute what to do.",Event,CONTEMPLATION,Narrator encountering a mysterious location and a light source,1
event/6a3c9633,"I turned back into the house, and stood just within the shelter of the doorway, looking out into the night.",Event,PHYSICAL_MOVEMENT,Narrator encountering a mysterious location and a light source,1
event/ca7d6e65,"I was considering that some one must have been there lately and must soon be coming back, or the candle would not be burning.",Event,CONTEMPLATION,Narrator encountering a mysterious location and a light source,1
event/8609fb6b,"I turned back into the house, and stood just within the shelter of the doorway, looking out into the night.",Event,CONTEMPLATION,Narrator encountering a mysterious location and a light source,1
event/69380583,"I was considering that some one must have been there lately and must soon be coming back, or the candle would not be burning.",Event,CONTEMPLATION,Narrator encountering a mysterious location and a light source,1
event/3807eccc,"I turned round to look if the wick were long, and had taken up the candle in my hand.",Event,PHYSICAL_MOVEMENT,Narrator encountering a mysterious location and a light source,1
event/5463f852,The candle was extinguished by some violent shock.,Event,ACTION_TENSION,Narrator encountering a mysterious location and a light source,1
event/accdc81b,"I had been caught in a strong running noose, thrown over my head from behind.",Event,CONFLICT_IGNITION,Narrator being attacked and threatened by Orlick,1
event/db3f2b0c,"A suppressed voice said with an oath, 'I’ve got you!'",Event,CONFLICT_IGNITION,Narrator being attacked and threatened by Orlick,1
event/761cd30b,"I cried, struggling, 'What is this? Who is it? Help, help, help!'",Event,ACTION_TENSION,Narrator being attacked and threatened by Orlick,1
event/b85580e0,"My arms were pulled close to my sides, and the pressure on my bad arm caused me exquisite pain.",Event,ACTION_TENSION,Narrator being attacked and threatened by Orlick,1
event/b9d8f5bd,A strong man’s hand and breast were set against my mouth to deaden my cries.,Event,CONFLICT_IGNITION,Narrator being attacked and threatened by Orlick,1
event/3b9cbf41,"I struggled ineffectually in the dark, while I was fastened tight to the wall.",Event,ACTION_TENSION,Narrator being attacked and threatened by Orlick,1
event/d16f864d,"The suppressed voice said with another oath, 'Call out again, and I’ll make short work of you!'",Event,CONFLICT_IGNITION,Narrator being attacked and threatened by Orlick,1
event/8c3de1cf,"Faint and sick with the pain of my injured arm, bewildered by the surprise, I desisted.",Event,ACTION_TENSION,Narrator being attacked and threatened by Orlick,1
event/09dfe3fa,A strong man's hand or breast was set against Philip Pirrip's mouth to deaden his cries.,Event,ACTION_TENSION,Narrator being attacked and threatened by Orlick,1
event/63923d87,Philip Pirrip struggled ineffectually in the dark while fastened tight to the wall.,Event,ACTION_TENSION,Narrator being attacked and threatened by Orlick,1
event/cb466589,A suppressed voice threatened Philip Pirrip to make short work of him if he called out again.,Event,CONFLICT_IGNITION,Narrator being attacked and threatened by Orlick,1
event/87a1be65,Philip Pirrip desisted from calling out due to the threat and tried to ease his injured arm.,Event,ADAPTATION_TO_CHANGE,Narrator being attacked and threatened by Orlick,1
event/b45a1400,"The man closed a shutter, excluding the night and substituting black darkness.",Event,ACTION_TENSION,No Scene,1
event/04a054d5,The man found flint and steel and began to strike a light.,Event,ACTION_TENSION,No Scene,1
event/7fc1949c,The man struck again with the flint and steel.,Event,ACTION_TENSION,No Scene,1
event/27e91d9c,"A flare of light flashed up, and showed me Orlick.",Event,CHARACTER_INTRODUCTION,Orlick confronting and threatening the narrator,1
event/0f0cba09,Orlick lighted the candle from the flaring match with great deliberation.,Event,ACTION_TENSION,Orlick confronting and threatening the narrator,1
event/dc0f9885,"Orlick put the candle away from him on the table, so that he could see me, and sat with his arms folded on the table and looked at me.",Event,ACTION_TENSION,Orlick confronting and threatening the narrator,1
event/1252e88a,I made out that I was fastened to a stout perpendicular ladder a few inches from the wall.,Event,ACTION_TENSION,Orlick confronting and threatening the narrator,1
event/22c0a7f6,"Orlick said, 'Now, I've got you.'",Event,CONFLICT_IGNITION,Orlick confronting and threatening the narrator,1
event/ef81f508,"Narrator said, 'Unbind me. Let me go!'",Event,AUTONOMY_ASSERTION,Orlick confronting and threatening the narrator,1
event/9bd876b8,"Orlick said, 'I'll let you go to the moon, I'll let you go to the stars. All in good time.'",Event,CONFLICT_IGNITION,Orlick confronting and threatening the narrator,1
event/c69f0a5e,"Narrator asked, 'Why have you lured me here?'",Event,CONTEMPLATION,Orlick confronting and threatening the narrator,1
event/a6b405f4,"Orlick said, 'Because I mean to do it all myself. One keeps a secret better than two.'",Event,CONFLICT_IGNITION,Orlick confronting and threatening the narrator,1
event/ef1a8def,A character lured another character to a location.,Event,CONFLICT_IGNITION,No Scene,1
event/2b78c805,Unnamed Character 1 accused Unnamed Character 2 of being an enemy.,Event,CONFLICT_IGNITION,No Scene,1
event/8704bc31,Unnamed Character 1 enjoyed the spectacle of Unnamed Character 2 trembling.,Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/19270ad1,Unnamed Character 1 took up a gun with a brass-bound stock.,Event,ACTION_TENSION,No Scene,1
event/e756302b,Unnamed Character 1 accused Unnamed Character 2 of costing him a place.,Event,CONFLICT_IGNITION,No Scene,1
event/5198b848,Unnamed Character 1 accused Unnamed Character 2 of coming between him and a young woman.,Event,CONFLICT_IGNITION,No Scene,1
event/faebe858,Unnamed Character 1 accused Unnamed Character 2 of giving him a bad name to a young woman.,Event,CONFLICT_IGNITION,No Scene,1
event/f51482f4,Unnamed Character 1 accused Unnamed Character 2 of trying to drive him out of the country.,Event,CONFLICT_IGNITION,No Scene,1
event/03eb7257,Orlick threatened to take Pip's life.,Event,CONFLICT_IGNITION,No Scene,1
event/61244a36,Orlick expressed his long-standing animosity towards Pip.,Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/deebb4bc,Pip realized he was in grave danger and looked for an escape.,Event,ANTICIPATION,No Scene,1
event/781871a0,Orlick planned to dispose of Pip's body in the kiln.,Event,ACTION_TENSION,No Scene,1
event/158746ea,He’ll have no more on you. You’re dead.,Event,CONFLICT_IGNITION,No Scene,1
event/fee5513a,I felt that I had come to the brink of my grave.,Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/2fd8dd1c,I looked wildly round my trap for any chance of escape; but there was none.,Event,ACTION_TENSION,No Scene,1
event/ac49cc56,"More than that, said he, folding his arms on the table again, I won’t have a rag of you, I won’t have a bone of you, left on earth.",Event,CONFLICT_IGNITION,No Scene,1
event/27bc26a7,"I’ll put your body in the kiln,—I’d carry two such to it, on my shoulders—and, let people suppose what they may of you, they shall never know nothing.",Event,CONFLICT_IGNITION,No Scene,1
event/c939bb15,"My mind, with inconceivable rapidity followed out all the consequences of such a death.",Event,CONTEMPLATION,No Scene,1
event/444b1375,"Estella’s father would believe I had deserted him, would be taken, would die accusing me; even Herbert would doubt me, when he compared the letter I had left for him with the fact that I had called at Miss Havisham’s gate for only a moment; Joe and Biddy would never know how sorry I had been that night, none would ever know what I had suffered, how true I had meant to be, what an agony I had passed through.",Event,CONTEMPLATION,No Scene,1
event/5519f611,"The death close before me was terrible, but far more terrible than death was the dread of being misremembered after death.",Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/16e42073,"And so quick were my thoughts, that I saw myself despised by unborn generations,—Estella’s children, and their children,—while the wretch’s words were yet on his lips.",Event,CONTEMPLATION,No Scene,1
event/855cf3c0,"Now, wolf, said he, afore I kill you like any other beast,—which is wot I mean to do and wot I have tied you up for,—I’ll have a good look at you and a good goad at you.",Event,CONFLICT_IGNITION,Narrator's internal struggle and fear of death,1
event/3e5ff9bb,"The death close before me was terrible, but far more terrible than death was the dread of being misremembered after death.",Event,CONTEMPLATION,Narrator's internal struggle and fear of death,1
event/7c33ac9d,"I saw myself despised by unborn generations,—Estella’s children, and their children,—while the wretch’s words were yet on his lips.",Event,ANTICIPATION,Narrator's internal struggle and fear of death,1
event/b6aece1d,"Now, wolf, said he, afore I kill you like any other beast,—which is wot I mean to do and wot I have tied you up for,—I’ll have a good look at you and a good goad at you.",Event,CONFLICT_IGNITION,Narrator's internal struggle and fear of death,1
event/9af40175,"It had passed through my thoughts to cry out for help again; though few could know better than I, the solitary nature of the spot, and the hopelessness of aid.",Event,CONTEMPLATION,Narrator's internal struggle and fear of death,1
event/078b6498,"But as he sat gloating over me, I was supported by a scornful detestation of him that sealed my lips.",Event,CHARACTER_EMOTION_SPIKE,Narrator's internal struggle and fear of death,1
event/14698ec2,"Above all things, I resolved that I would not entreat him, and that I would die making some last poor resistance to him.",Event,AUTONOMY_ASSERTION,Narrator's internal struggle and fear of death,1
event/3e1e49f4,"Softened as my thoughts of all the rest of men were in that dire extremity; humbly beseeching pardon, as I did, of Heaven; melted at heart, as I was, by the thought that I had taken no farewell, and never now could take farewell of those who were dear to me, or could explain myself to them, or ask for their compassion on my miserable errors,—still, if I could have killed him, even in dying, I would have done it.",Event,CHARACTER_EMOTION_SPIKE,Narrator's internal struggle and fear of death,1
event/1c6c76c1,"He had been drinking, and his eyes were red and bloodshot.",Event,CHARACTER_INTRODUCTION,Narrator's internal struggle and fear of death,1
event/b37f9890,I humbly beseeched pardon of Heaven.,Event,CONTEMPLATION,Narrator's internal struggle and fear of death,1
event/6920b3ba,I thought about not being able to take farewell of those dear to me.,Event,CONTEMPLATION,Narrator's internal struggle and fear of death,1
event/8cdcd154,I would have killed him even in dying.,Event,CONFLICT_IGNITION,Narrator's internal struggle and fear of death,1
event/6928b9d0,"He had been drinking, and his eyes were red and bloodshot.",Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/c49eaf78,Dolge Orlick brought the bottle to his lips and took a fiery drink.,Event,ACTION_TENSION,No Scene,1
event/3b53ebf5,Dolge Orlick accused Philip Pirrip of being responsible for his sister's attack.,Event,CONFLICT_IGNITION,Orlick's animosity and threats towards the protagonist,1
event/b3eb1778,Philip Pirrip accused Dolge Orlick of being a villain.,Event,CONFLICT_IGNITION,Orlick's animosity and threats towards the protagonist,1
event/69de1f67,Dolge Orlick admitted to attacking Philip Pirrip's sister.,Event,CONFLICT_IGNITION,Orlick's animosity and threats towards the protagonist,1
event/a817875b,"Orlick comes upon a woman from behind and attacks her, leaving her for dead.",Event,CONFLICT_IGNITION,Orlick's animosity and threats towards the protagonist,1
event/fc38d995,Orlick accuses Philip Pirrip of being favored while he was bullied and beaten.,Event,ACTION_TENSION,Orlick's animosity and threats towards the protagonist,1
event/eeb70cbf,"Orlick drinks and becomes more ferocious, intending to make an end of Philip Pirrip.",Event,CONFLICT_IGNITION,Orlick's animosity and threats towards the protagonist,1
event/cb3695c6,Philip Pirrip imagines Orlick going to the town and drinking at the alehouses after killing him.,Event,CONTEMPLATION,Orlick's animosity and threats towards the protagonist,1
event/1ed53952,Philip Pirrip's mind rapidly imagines scenes and people in an excited and exalted state.,Event,CHARACTER_EMOTION_SPIKE,Orlick's animosity and threats towards the protagonist,1
event/d60da2f4,"My rapid mind pursued him to the town, made a picture of the street with him in it, and contrasted its lights and life with the lonely marsh and the white vapour creeping over it.",Event,CONTEMPLATION,Orlick's animosity and threats towards the protagonist,1
event/4b2461ce,"In the excited and exalted state of my brain, I could not think of a place without seeing it, or of persons without seeing them.",Event,CHARACTER_EMOTION_SPIKE,Orlick's animosity and threats towards the protagonist,1
event/7c7fcefb,"He rose from the bench on which he sat, and pushed the table aside.",Event,PHYSICAL_MOVEMENT,Orlick's threats and taunts towards the protagonist,1
event/636677b9,"He took up the candle, and, shading it with his murderous hand so as to throw its light on me, stood before me, looking at me and enjoying the sight.",Event,ACTION_TENSION,Orlick's threats and taunts towards the protagonist,1
event/b9882839,It was Old Orlick as you tumbled over on your stairs that night.,Event,PHYSICAL_ACTION,Orlick's threats and taunts towards the protagonist,1
event/af6bd358,"I saw the shadows of the heavy stair-rails, thrown by the watchman’s lantern on the wall.",Event,CONTEMPLATION,Orlick's threats and taunts towards the protagonist,1
event/e19fa079,"I saw the rooms that I was never to see again; here, a door half open; there, a door closed; all the articles of furniture around.",Event,CONTEMPLATION,Orlick's threats and taunts towards the protagonist,1
event/b3a955e2,Old Orlick was there.,Event,CHARACTER_INTRODUCTION,Orlick's threats and taunts towards the protagonist,1
event/bab8717d,"You and her have pretty well hunted me out of this country, so far as getting an easy living in it goes.",Event,CONFLICT_IGNITION,Orlick's threats and taunts towards the protagonist,1
event/65d81b82,"I’ve took up with new companions, and new masters.",Event,ADAPTATION_TO_CHANGE,Orlick's threats and taunts towards the protagonist,1
event/53f1101a,Some of them write my letters when I want them written.,Event,ALLY_GATHERING,Orlick's threats and taunts towards the protagonist,1
event/02ae0c6c,"I’ve had a firm mind and a firm will to have your life, since you were down here at your sister’s burying.",Event,CONFLICT_IGNITION,Orlick's threats and taunts towards the protagonist,1
event/626930d9,"I haven’t seen a way to get you safe, and I’ve looked after you to know your ins and outs.",Event,ANTICIPATION,Orlick's threats and taunts towards the protagonist,1
event/3bba1b61,Old Orlick had a firm mind and a firm will to have Philip Pirrip's life since he was at his sister's burying.,Event,CONFLICT_IGNITION,No Scene,1
event/54f9b463,Old Orlick looked after Philip Pirrip to know his ins and outs.,Event,CONTEMPLATION,No Scene,1
event/95269499,Old Orlick found Philip Pirrip's uncle Provis.,Event,ARRIVAL,No Scene,1
event/34ba73fe,Old Orlick remembered knowing Philip Pirrip at Gargery's when he was small.,Event,CHARACTER_INTRODUCTION,No Scene,1
event/3b7dab52,Old Orlick taunts and threatens the protagonist.,Event,CONFLICT_IGNITION,Orlick's accusations and threats towards the protagonist,1
event/38dfeefb,Old Orlick flares the candle close to the protagonist's face.,Event,ACTION_TENSION,Orlick's accusations and threats towards the protagonist,1
event/3ff40f82,Old Orlick accuses the protagonist of smuggling Provis away.,Event,CONFLICT_IGNITION,Orlick's accusations and threats towards the protagonist,1
event/ea21edde,Old Orlick vows to have Pip.,Event,CONFLICT_IGNITION,Orlick's accusations and threats towards the protagonist,1
event/e368c8a0,Old Orlick recalls knowing Pip at Gargery's.,Event,CHARACTER_INTRODUCTION,Orlick's accusations and threats towards the protagonist,1
event/0ea162aa,Old Orlick taunts Pip about smuggling Provis.,Event,ACTION_TENSION,Orlick's accusations and threats towards the protagonist,1
event/ea07ebd1,Old Orlick threatens Pip with a candle flame.,Event,CONFLICT_IGNITION,Orlick's accusations and threats towards the protagonist,1
event/05b761f6,Old Orlick taunted Philip Pirrip about his uncle Provis and threatened him.,Event,CONFLICT_IGNITION,Orlick's accusations and threats towards the protagonist,1
event/2eaa6c33,Old Orlick flared the candle close to Philip Pirrip's face.,Event,ACTION_TENSION,Orlick's accusations and threats towards the protagonist,1
event/20e54135,Old Orlick accused Philip Pirrip of smuggling his uncle Provis away.,Event,CONFLICT_IGNITION,Orlick's accusations and threats towards the protagonist,1
event/d47194e5,Old Orlick warned Philip Pirrip about threats to his uncle Provis.,Event,ANTICIPATION,Orlick's accusations and threats towards the protagonist,1
event/e78d7e63,There’s them that can’t and that won’t have Magwitch alive in the same land with them.,Event,CONFLICT_IGNITION,Herbert and Startop assisting the protagonist,1
event/d6c67c5e,"He flared the candle at me again, smoking my face and hair, and for an instant blinding me.",Event,ACTION_TENSION,No Scene,1
event/babd0641,"I had thought a prayer, and had been with Joe and Biddy and Herbert, before he turned towards me again.",Event,CONTEMPLATION,No Scene,1
event/7b12bc71,He now slouched backwards and forwards within the space.,Event,PHYSICAL_MOVEMENT,No Scene,1
event/9f4c3674,"He stopped, took the cork out of his bottle, and tossed it away.",Event,ACTION_TENSION,No Scene,1
event/27f39555,"He stopped, took the cork out of his bottle, and tossed it away.",Event,ACTION_TENSION,No Scene,1
event/ccea1859,"He swallowed slowly, tilting up the bottle by little and little.",Event,ACTION_TENSION,No Scene,1
event/5d0e55ae,"He poured the last few drops of liquor into the palm of his hand, and licked up.",Event,ACTION_TENSION,No Scene,1
event/6d60dcff,"He threw the bottle from him, and stooped; and I saw in his hand a stone-hammer with a long heavy handle.",Event,ACTION_TENSION,No Scene,1
event/92c6793d,"I shouted out with all my might, and struggled with all my might.",Event,ACTION_TENSION,No Scene,1
event/4af0320d,"I heard responsive shouts, saw figures and a gleam of light dash in at the door.",Event,ARRIVAL,No Scene,1
event/c82e6b15,"I saw Orlick emerge from a struggle of men, as if it were tumbling water, clear the table at a leap, and fly out into the night.",Event,ACTION_TENSION,No Scene,1
event/f9264443,"I found that I was lying unbound, on the floor, in the same place, with my head on some one’s knee.",Event,COMPANIONSHIP_FORMED,No Scene,1
event/d62ba248,"I struggled with all the force, until then unknown, that was within me.",Event,ACTION_TENSION,No Scene,1
event/9f644cbc,"I heard responsive shouts, saw figures and a gleam of light dash in at the door, heard voices and tumult.",Event,ARRIVAL,No Scene,1
event/a033c0d8,"Orlick emerged from a struggle of men, as if it were tumbling water, cleared the table at a leap, and flew out into the night.",Event,PHYSICAL_MOVEMENT,No Scene,1
event/60cab16d,"I found that I was lying unbound, on the floor, in the same place, with my head on some one’s knee.",Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/855ad05e,The face of Trabb’s boy appeared.,Event,CHARACTER_INTRODUCTION,No Scene,1
event/d862e583,Herbert supported me.,Event,COMPANIONSHIP_FORMED,No Scene,1
event/838e3ae9,Startop bent over me.,Event,COMPANIONSHIP_FORMED,No Scene,1
event/df6caf27,Herbert reminded me to be calm.,Event,ADVICE_OFFERED,No Scene,1
event/38c66350,Herbert advised Handel to be calm.,Event,ADVICE_OFFERED,No Scene,1
event/9b9e1cc5,Philip Pirrip sprang up due to an allusion.,Event,CHARACTER_EMOTION_SPIKE,No Scene,1
event/5986c116,Herbert reassured Philip Pirrip about the time.,Event,ACKNOWLEDGMENT,No Scene,1
event/26ef0ecc,Herbert and Startop tended to Philip Pirrip's injured arm.,Event,COMPANIONSHIP_FORMED,No Scene,1
event/89ab1364,"Philip Pirrip, Herbert Pocket, Startop, and Trabb's boy left the sluice-house.",Event,PHYSICAL_MOVEMENT,No Scene,1
event/770ba1c5,We shut the door of the dark and empty sluice-house and passed through the quarry.,Event,PHYSICAL_MOVEMENT,No Scene,1
event/f17a7cbd,Trabb's boy went before us with a lantern.,Event,PHYSICAL_MOVEMENT,No Scene,1
event/7d892c48,I thought a thanksgiving.,Event,CONTEMPLATION,No Scene,1
event/f3ac83eb,Herbert Pocket refused to tell me how he had come to my rescue.,Event,AUTONOMY_ASSERTION,No Scene,1
event/86b73830,Herbert Pocket found the letter I had dropped in our chambers.,Event,ARRIVAL,No Scene,1
event/d37057b9,Herbert Pocket met Startop in the street on his way to me.,Event,COMPANIONSHIP_FORMED,No Scene,1
event/5b54ab79,Herbert Pocket and Startop set off for the coach-office.,Event,PHYSICAL_MOVEMENT,No Scene,1
event/81151b45,Herbert Pocket resolved to follow in a post-chaise.,Event,PHYSICAL_ACTION,No Scene,1
event/10823892,He set off for the coach-office with Startop to make inquiry when the next coach went down.,Event,PHYSICAL_MOVEMENT,No Scene,1
event/6e5436c4,He resolved to follow in a post-chaise.,Event,PHYSICAL_ACTION,No Scene,1
event/1cb95941,"He and Startop arrived at the Blue Boar, fully expecting there to find me, or tidings of me.",Event,ARRIVAL,No Scene,1
event/a2c9e284,"They went on to Miss Havisham’s, where they lost me.",Event,PHYSICAL_MOVEMENT,No Scene,1
event/31514bfa,They went back to the hotel to refresh themselves and to get some one to guide them out upon the marshes.,Event,PHYSICAL_MOVEMENT,No Scene,1
event/d3efb5a5,"Trabb’s Boy became their guide, and with him they went out to the sluice-house.",Event,ALLY_GATHERING,Herbert and Startop assisting the protagonist,1
